Title,Is Series,Hidden Gem Score,Runtime,IMDb Score,Rotten Tomatoes Score,Metacritic Score,Awards Received,Awards Nominated For,Boxoffice,Release Date,IMDb Votes,Minimum Age,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
Monster,0,3.8,3.0,7.3,81.0,74.0,30.0,26.0,34469210.0,1428969600,136851.0,17,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Spawn: The Movie,0,1.7,3.0,5.3,17.0,34.0,2.0,6.0,54870175.0,1428969600,64083.0,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My Life Without Me,0,3.0,3.0,7.5,49.0,57.0,16.0,15.0,400948.0,1428969600,24199.0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Remember Me, My Love",0,5.8,5.0,6.4,55.0,53.0,8.0,28.0,227986.0,1428969600,4096.0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Lego Movie,0,4.3,3.0,7.7,96.0,83.0,72.0,67.0,257760692.0,1428969600,324457.0,10,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Once Upon a Time in Mexico,0,3.1,3.0,6.4,66.0,56.0,3.0,6.0,56359780.0,1428969600,153959.0,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Lake House,0,2.6,3.0,6.8,35.0,52.0,2.0,2.0,52330111.0,1428969600,140949.0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Hudson Hawk,0,1.8,3.0,5.8,32.0,17.0,3.0,5.0,17218080.0,1428969600,52449.0,17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Godzilla,0,3.4,5.0,6.4,76.0,62.0,7.0,31.0,200676069.0,1428969600,377876.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Stranger than Fiction,0,3.6,3.0,7.5,73.0,67.0,3.0,15.0,40660952.0,1428969600,219565.0,13,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Vanity Fair,0,2.7,1.0,6.2,50.0,53.0,2.0,5.0,16136476.0,1428969600,21201.0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kung Fu Hustle,0,4.1,3.0,7.7,90.0,78.0,25.0,47.0,17108591.0,1428969600,127454.0,17,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Terribly Happy,0,6.2,3.0,6.8,88.0,74.0,19.0,12.0,170943.0,1428969600,5177.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Exorcism of Emily Rose,0,2.2,3.0,6.7,20.0,46.0,4.0,9.0,75072454.0,1428969600,120114.0,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Exiled,0,4.5,3.0,7.2,80.0,73.0,8.0,16.0,51957.0,1428969600,8425.0,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Underworld: Evolution,0,2.0,3.0,6.7,17.0,36.0,2.0,6.0,62318875.0,1428969600,189981.0,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Drag Me to Hell,0,4.0,3.0,6.5,92.0,83.0,7.0,23.0,42100625.0,1428969600,188296.0,13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Gemini,0,6.0,5.0,5.4,72.0,71.0,1.0,5.0,200340.0,1530403200,4557.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Troy,1,3.0,1.0,7.3,54.0,56.0,5.0,23.0,133378256.0,1522972800,489745.0,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Iron Lady,1,2.8,1.0,6.4,52.0,54.0,25.0,47.0,30017992.0,1502755200,103595.0,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Womans Holes,0,4.1,3.0,7.4,93.0,76.0,24.0,71.0,412815408.0,1490313600,570776.0,13,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Eye in the Sky,0,4.0,3.0,7.3,95.0,73.0,4.0,10.0,18704595.0,1486425600,79715.0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Were Lalaloopsy,1,4.2,1.0,7.7,96.0,76.0,26.0,18.0,3469224.0,1484006400,158121.0,17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Be with Me,1,8.0,1.0,7.0,90.0,67.0,12.0,7.0,1365.0,1475280000,1631.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chefs Table: France,1,3.8,1.0,7.3,87.0,68.0,2.0,4.0,31424003.0,1472774400,197249.0,17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worlds Oddest Animal Couples US,1,3.3,1.0,7.0,66.0,63.0,3.0,24.0,202359711.0,1469923200,602843.0,13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Monty Pythons Fliegender Zirkus,1,4.5,1.0,8.2,97.0,91.0,3.0,3.0,1827696.0,1523750400,502049.0,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dennis the Menace,0,2.2,3.0,5.6,27.0,49.0,3.0,3.0,51270765.0,1428969600,56966.0,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Demolition Man,0,2.7,3.0,6.7,60.0,34.0,1.0,7.0,58055768.0,1428969600,159399.0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Children of Men,0,4.2,3.0,7.9,92.0,84.0,49.0,89.0,35552383.0,1428969600,466007.0,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Layer Cake,0,3.8,3.0,7.3,80.0,73.0,2.0,9.0,2339957.0,1428969600,166885.0,17,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Brothers,0,5.8,3.0,6.5,63.0,50.0,1.0,8.0,27457409.0,1428969600,4300.0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deuce Bigalow: European Gigolo,0,1.3,3.0,4.7,9.0,23.0,3.0,10.0,22400154.0,1428969600,48687.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Place Beyond the Pines,0,3.7,5.0,7.3,78.0,68.0,5.0,22.0,21403519.0,1428969600,247318.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Boat Trip,0,1.2,3.0,4.9,7.0,18.0,1.0,8.0,8600126.0,1428969600,30343.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridge to Terabithia,0,3.8,3.0,7.1,85.0,74.0,6.0,5.0,82272442.0,1428969600,143527.0,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Age of Innocence,0,4.1,5.0,7.2,84.0,90.0,15.0,33.0,32255440.0,1428969600,53225.0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Alexander: Theatrical Cut,0,1.8,5.0,5.6,16.0,39.0,6.0,19.0,34297191.0,1428969600,162366.0,17,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
A Little Princess,0,4.3,3.0,7.7,97.0,83.0,3.0,9.0,10015449.0,1428969600,32314.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Ali,0,3.4,5.0,6.8,68.0,65.0,10.0,27.0,58203105.0,1428969600,93996.0,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Police Academy: Special Edition,0,2.7,3.0,6.7,55.0,41.0,1.0,0.0,81198894.0,1428969600,114817.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Die Hard: With a Vengeance,0,3.2,5.0,7.6,59.0,58.0,2.0,3.0,100012499.0,1428969600,364897.0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Adventures of Sharkboy and Lavagirl,0,1.6,3.0,3.6,19.0,38.0,1.0,10.0,39177684.0,1428969600,33539.0,10,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Anaconda,0,2.0,3.0,4.8,37.0,37.0,6.0,11.0,65885767.0,1428969600,97043.0,13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8MM,0,1.8,5.0,6.5,22.0,19.0,2.0,2.0,36663315.0,1428969600,124570.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The Karate Kid Part II,0,2.7,3.0,6.1,45.0,55.0,4.0,3.0,115103979.0,1428969600,79404.0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Pusher 2: With Blood on My Hands,0,4.2,3.0,7.4,100.0,78.0,3.0,15.0,1605.0,1428969600,18984.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taken 2,0,2.2,3.0,6.3,22.0,45.0,1.0,3.0,139854287.0,1428969600,290256.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Spider-Man 2,0,4.2,5.0,7.3,93.0,83.0,25.0,60.0,373585825.0,1428969600,545277.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Trumbo,0,8.3,3.0,7.5,84.0,71.0,1.0,0.0,109057.0,1428969600,1033.0,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Welcome to the Punch,0,2.6,3.0,6.1,48.0,49.0,2.0,0.0,9747.0,1428969600,32100.0,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Prisoners,0,3.9,5.0,8.1,81.0,70.0,10.0,38.0,61002302.0,1428969600,603654.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Pacific Rim,0,3.4,5.0,6.9,72.0,65.0,7.0,48.0,101802906.0,1428969600,466660.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Wrath of the Titans,0,2.0,3.0,5.7,26.0,37.0,2.0,3.0,83670083.0,1428969600,181787.0,13,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Man of Steel,0,3.0,5.0,7.0,56.0,55.0,7.0,46.0,291045518.0,1428969600,693002.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Were the Millers,0,2.7,3.0,7.0,48.0,44.0,4.0,17.0,150394119.0,1428969600,405224.0,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannibal,0,2.7,5.0,6.8,40.0,57.0,9.0,25.0,165092268.0,1428969600,255637.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hairspray,0,4.0,3.0,6.6,91.0,81.0,21.0,44.0,118871849.0,1428969600,119941.0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Gangs of New York,0,3.7,5.0,7.5,73.0,72.0,50.0,135.0,77812000.0,1428969600,407001.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gothika,0,1.8,3.0,5.8,15.0,38.0,3.0,7.0,59694580.0,1428969600,106556.0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Gravity,0,4.5,3.0,7.7,95.0,96.0,239.0,185.0,274092705.0,1428969600,770091.0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Twin Peaks: Fire Walk With Me,0,3.0,5.0,7.3,64.0,45.0,4.0,7.0,4160851.0,1428969600,86909.0,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Friday Night Lights,0,3.7,3.0,7.2,82.0,70.0,2.0,5.0,61255921.0,1428969600,59314.0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Flipped,0,2.9,3.0,7.7,54.0,45.0,2.0,2.0,1755212.0,1428969600,81763.0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Need for Speed,0,2.1,5.0,6.4,22.0,39.0,1.0,5.0,43577636.0,1428969600,163074.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Eye of the Storm,0,7.2,3.0,6.1,60.0,55.0,8.0,26.0,83566.0,1428969600,1502.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eyes Wide Shut,0,3.6,5.0,7.4,75.0,68.0,11.0,30.0,55691208.0,1428969600,304281.0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Eraser,0,2.6,3.0,6.1,38.0,56.0,3.0,2.0,101295562.0,1428969600,103900.0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Red Dragon,0,3.3,5.0,7.2,68.0,60.0,4.0,10.0,93149898.0,1428969600,252933.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Thor: The Dark World,0,3.1,3.0,6.9,66.0,54.0,3.0,22.0,206362140.0,1428969600,598155.0,13,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Its Complicated,0,3.0,5.0,6.5,58.0,57.0,8.0,15.0,112735375.0,1428969600,86598.0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Casper,0,2.7,3.0,6.1,50.0,49.0,4.0,5.0,100328194.0,1428969600,121942.0,10,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Conjuring,0,3.8,3.0,7.5,86.0,68.0,15.0,22.0,137400141.0,1428969600,443192.0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"Crazy, Stupid, Love",0,3.7,3.0,7.4,79.0,68.0,4.0,23.0,84351197.0,1428969600,474032.0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Miss Congeniality,0,2.5,3.0,6.3,41.0,43.0,7.0,8.0,106807667.0,1428969600,188844.0,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thirst,0,3.7,5.0,7.1,80.0,73.0,17.0,19.0,318574.0,1428969600,42757.0,17,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Men in Black,0,3.9,3.0,7.3,92.0,71.0,22.0,39.0,250690539.0,1428969600,517127.0,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dallas Buyers Club,0,4.2,3.0,8.0,93.0,80.0,85.0,85.0,27298285.0,1428969600,443897.0,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yogi Bear,0,1.6,3.0,4.6,12.0,35.0,2.0,2.0,100246011.0,1428969600,20540.0,10,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Horrible Bosses,0,3.2,3.0,6.9,69.0,57.0,3.0,13.0,117538559.0,1428969600,422122.0,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dark Knight Rises,0,4.2,5.0,8.4,87.0,78.0,38.0,103.0,448139099.0,1428969600,1522306.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Where the Wild Things Are,0,3.5,3.0,6.7,73.0,71.0,7.0,54.0,77233467.0,1428969600,100998.0,10,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Law Abiding Citizen,0,2.2,3.0,7.4,26.0,34.0,3.0,5.0,73357727.0,1428969600,272387.0,17,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
As Good as It Gets,0,3.8,5.0,7.7,85.0,67.0,38.0,54.0,148478011.0,1428969600,276225.0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
An Unfinished Life,0,2.8,3.0,7.0,52.0,49.0,3.0,1.0,8586392.0,1428969600,28986.0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Requiem for a Dream,0,3.8,3.0,8.3,79.0,68.0,35.0,70.0,3635482.0,1428969600,768597.0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Adventures of Tintin,0,3.6,3.0,7.3,74.0,68.0,22.0,63.0,77591831.0,1428969600,217044.0,10,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerers Stone,0,3.7,5.0,7.6,81.0,64.0,17.0,68.0,318087620.0,1428969600,659950.0,10,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Ninth Gate,0,2.6,5.0,6.7,44.0,44.0,2.0,5.0,18661336.0,1428969600,168457.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Final Destination 5,0,2.8,3.0,5.8,62.0,50.0,2.0,6.0,42587643.0,1428969600,107098.0,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
The Hangover: Part III,0,1.8,3.0,5.8,20.0,30.0,2.0,7.0,112200072.0,1428969600,293876.0,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300: Rise of an Empire,0,2.6,3.0,6.2,45.0,48.0,2.0,7.0,106580051.0,1428969600,281333.0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hellboy II: The Golden Army,0,3.9,3.0,7.0,86.0,78.0,5.0,34.0,75986503.0,1428969600,255907.0,13,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
The Raid 2,0,3.9,5.0,8.0,81.0,71.0,5.0,10.0,2627209.0,1428969600,114535.0,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Men in Black II,0,2.5,3.0,6.2,38.0,49.0,4.0,16.0,193735288.0,1428969600,344551.0,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Last Exorcism Part II,0,1.5,3.0,4.0,15.0,35.0,1.0,2.0,15179302.0,1428969600,15742.0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Journey 2: The Mysterious Island,0,2.4,3.0,5.8,45.0,41.0,7.0,4.0,103860290.0,1428969600,93681.0,10,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
22 Jump Street,0,3.8,3.0,7.0,84.0,71.0,7.0,24.0,191719337.0,1428969600,346712.0,17,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apollo 13,0,4.2,5.0,7.6,96.0,77.0,28.0,59.0,173837933.0,1428969600,270396.0,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Oceans Twelve,0,2.9,5.0,6.5,54.0,58.0,4.0,10.0,125544280.0,1428969600,360500.0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oceans Eleven,0,3.9,3.0,7.7,83.0,74.0,4.0,20.0,183417150.0,1428969600,517336.0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Reluctant Fundamentalist,0,3.0,5.0,6.9,57.0,54.0,3.0,0.0,552959.0,1428969600,13376.0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Mill and The Cross,0,6.9,3.0,6.9,79.0,80.0,10.0,7.0,312187.0,1428969600,3860.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Before Midnight,0,4.5,3.0,7.9,98.0,94.0,20.0,63.0,8114627.0,1428969600,142255.0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Broken Arrow,0,2.9,3.0,6.1,52.0,61.0,1.0,3.0,70770147.0,1428969600,91009.0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wall Street,0,3.5,5.0,7.4,79.0,56.0,10.0,5.0,43848069.0,1428969600,144139.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wanted,0,3.4,3.0,6.7,72.0,64.0,4.0,25.0,134508551.0,1428969600,360633.0,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Viva Riva!,0,8.0,3.0,6.2,86.0,65.0,8.0,7.0,61759.0,1428969600,1116.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Takers,0,2.2,3.0,6.2,28.0,45.0,2.0,6.0,57744720.0,1428969600,58150.0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Senna,0,4.3,3.0,8.5,93.0,79.0,20.0,19.0,1612430.0,1428969600,64347.0,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Spanglish,0,2.8,5.0,6.4,53.0,48.0,5.0,15.0,42726869.0,1428969600,79342.0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Serenity,0,3.9,3.0,7.8,82.0,74.0,9.0,10.0,25514517.0,1428969600,283799.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Speed Racer,0,2.3,5.0,6.0,41.0,37.0,1.0,12.0,43945766.0,1428969600,69068.0,10,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Total Recall,0,2.3,3.0,6.3,31.0,43.0,2.0,6.0,58877969.0,1428969600,240699.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Son of the Mask,0,0.8,3.0,2.2,6.0,20.0,7.0,12.0,17018422.0,1428969600,52701.0,10,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Sisterhood of the Traveling Pants,0,3.5,3.0,6.5,77.0,66.0,1.0,14.0,39053061.0,1428969600,54164.0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Obsessed,0,1.6,3.0,5.0,19.0,25.0,4.0,8.0,68261644.0,1428969600,29848.0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Other Woman,0,2.1,3.0,6.0,26.0,39.0,3.0,5.0,83911193.0,1428969600,131210.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Next,0,2.2,3.0,6.2,28.0,42.0,2.0,3.0,18211013.0,1428969600,149766.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Noah,0,3.3,5.0,5.7,76.0,68.0,1.0,19.0,101200044.0,1428969600,243576.0,13,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Poppers Penguins,0,2.7,3.0,6.0,47.0,53.0,1.0,3.0,68224452.0,1428969600,88727.0,10,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
This Means War,0,2.0,3.0,6.3,26.0,31.0,1.0,6.0,54760791.0,1428969600,176430.0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Great Beauty,0,4.2,5.0,7.8,91.0,86.0,60.0,77.0,2852400.0,1428969600,81467.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Best Offer,0,3.0,5.0,7.8,56.0,49.0,25.0,26.0,100035.0,1428969600,108843.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Secret Life of Walter Mitty,0,3.0,3.0,7.3,51.0,54.0,5.0,18.0,58236838.0,1428969600,294429.0,10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
King Kong,0,4.0,5.0,7.2,84.0,81.0,46.0,104.0,218080025.0,1428969600,392274.0,13,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zookeeper,0,1.6,3.0,5.2,14.0,30.0,1.0,2.0,80360843.0,1428969600,57683.0,10,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Jumping the Broom,0,2.8,3.0,5.7,58.0,56.0,3.0,13.0,37295394.0,1428969600,10198.0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magic in the Moonlight,0,2.8,3.0,6.5,51.0,54.0,1.0,1.0,10539326.0,1428969600,64190.0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Inside Job,0,4.5,1.0,8.2,98.0,88.0,8.0,27.0,4312735.0,1428969600,70044.0,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Generals Daughter,0,2.2,3.0,6.4,21.0,47.0,3.0,5.0,102705852.0,1428969600,53793.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Texas Killing Fields,0,2.4,3.0,5.7,37.0,49.0,4.0,3.0,45469.0,1428969600,18932.0,17,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Fiddler on the Roof,0,3.8,5.0,8.0,83.0,67.0,9.0,13.0,10404330.0,1428969600,39652.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Fruitvale Station,0,4.2,3.0,7.5,94.0,85.0,37.0,56.0,16101339.0,1428969600,76195.0,17,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Little Fockers,0,1.5,3.0,5.5,9.0,27.0,3.0,5.0,148438600.0,1428969600,106946.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Forgetting Sarah Marshall,0,3.7,3.0,7.1,83.0,67.0,4.0,19.0,63172463.0,1428969600,265029.0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Fault in Our Stars,0,3.8,5.0,7.7,81.0,69.0,21.0,15.0,124872350.0,1428969600,345122.0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
